Date,PowerType,Electricity,TotalElectricity
2022/01/06 14:00,SolarPower,1601.85,5394.85
2022/01/06 14:00,HydroPower,3965.27,9360.12
2022/01/06 14:00,WindPower,1641.65,11001.77
2022/01/06 14:00,Consume,7095.32,3906.45
2022/01/06 15:00,SolarPower,534.22,4440.67
2022/01/06 15:00,HydroPower,3904.37,8345.04
2022/01/06 15:00,WindPower,1331.13,9676.17
2022/01/06 15:00,Consume,4482.85,5193.32
2022/01/06 16:00,SolarPower,317.7,5511.02
2022/01/06 16:00,HydroPower,3299.11,8810.13
2022/01/06 16:00,WindPower,1543.3,10353.43
2022/01/06 16:00,Consume,6667.34,3686.09
2022/01/06 17:00,SolarPower,1024.01,4710.1
2022/01/06 17:00,HydroPower,740.25,5450.35
2022/01/06 17:00,WindPower,857.75,6308.1
2022/01/06 17:00,Consume,5794.87,513.23
2022/01/06 18:00,SolarPower,4605.79,5119.02
2022/01/06 18:00,HydroPower,2314.6,7433.62
2022/01/06 18:00,WindPower,1142.87,8576.49
2022/01/06 18:00,Consume,1864.44,6712.05
2022/01/06 19:00,SolarPower,1337.13,8049.18
2022/01/06 19:00,HydroPower,497.09,8546.27
2022/01/06 19:00,WindPower,2505.34,11051.61
2022/01/06 19:00,Consume,1260.4,9791.21
2022/01/06 20:00,SolarPower,518.41,10309.62
2022/01/06 20:00,HydroPower,3461.38,13771.0
2022/01/06 20:00,WindPower,4697.93,18468.93
2022/01/06 20:00,Consume,2919.22,15549.71
2022/01/06 21:00,SolarPower,2973.07,18522.78
2022/01/06 21:00,HydroPower,3290.64,21813.42
2022/01/06 21:00,WindPower,1702.69,23516.11
2022/01/06 21:00,Consume,9536.26,13979.85
2022/01/06 22:00,SolarPower,2058.71,16038.56
2022/01/06 22:00,HydroPower,4945.82,20984.38
2022/01/06 22:00,WindPower,407.96,21392.34
2022/01/06 22:00,Consume,17855.41,3536.93
2022/01/06 23:00,SolarPower,2820.4,6357.33
2022/01/06 23:00,HydroPower,488.49,6845.82
2022/01/06 23:00,WindPower,782.36,7628.18
2022/01/06 23:00,Consume,258.49,7369.69
2022/01/07 00:00,SolarPower,307.91,7677.6
2022/01/07 00:00,HydroPower,3462.05,11139.65
2022/01/07 00:00,WindPower,235.52,11375.17
2022/01/07 00:00,Consume,8824.32,2550.85
2022/01/07 01:00,SolarPower,285.72,2836.57
2022/01/07 01:00,HydroPower,4542.89,7379.46
2022/01/07 01:00,WindPower,2640.15,10019.61
2022/01/07 01:00,Consume,6605.44,3414.17
2022/01/07 02:00,SolarPower,2459.79,5873.96
2022/01/07 02:00,HydroPower,3461.45,9335.41
2022/01/07 02:00,WindPower,4454.25,13789.66
2022/01/07 02:00,Consume,1003.12,12786.54
2022/01/07 03:00,SolarPower,3929.15,16715.69
2022/01/07 03:00,HydroPower,3671.52,20387.21
2022/01/07 03:00,WindPower,1294.49,21681.7
2022/01/07 03:00,Consume,1579.93,20101.77
2022/01/07 04:00,SolarPower,1808.73,21910.5
2022/01/07 04:00,HydroPower,2817.51,24728.01
2022/01/07 04:00,WindPower,466.43,25194.44
2022/01/07 04:00,Consume,19423.52,5770.92
2022/01/07 05:00,SolarPower,3620.42,9391.34
2022/01/07 05:00,HydroPower,326.02,9717.36
2022/01/07 05:00,WindPower,4710.35,14427.71
2022/01/07 05:00,Consume,12178.67,2249.04
2022/01/07 06:00,SolarPower,860.23,3109.27
2022/01/07 06:00,HydroPower,4977.49,8086.76
2022/01/07 06:00,WindPower,1426.92,9513.68
2022/01/07 06:00,Consume,3959.02,5554.66
2022/01/07 07:00,SolarPower,1994.22,7548.88
2022/01/07 07:00,HydroPower,1986.05,9534.93
2022/01/07 07:00,WindPower,2438.82,11973.75
2022/01/07 07:00,Consume,1820.13,10153.62
2022/01/07 08:00,SolarPower,1320.05,11473.67
2022/01/07 08:00,HydroPower,3668.9,15142.57
2022/01/07 08:00,WindPower,3642.95,18785.52
2022/01/07 08:00,Consume,857.23,17928.29
2022/01/07 09:00,SolarPower,4502.18,22430.47
2022/01/07 09:00,HydroPower,789.42,23219.89
2022/01/07 09:00,WindPower,4234.36,27454.25
2022/01/07 09:00,Consume,22061.0,5393.25
2022/01/07 10:00,SolarPower,3299.27,8692.52
2022/01/07 10:00,HydroPower,2650.01,11342.53
2022/01/07 10:00,WindPower,1672.14,13014.67
2022/01/07 10:00,Consume,8261.45,4753.22
2022/01/07 11:00,SolarPower,1600.24,6353.46
2022/01/07 11:00,HydroPower,2289.84,8643.3
2022/01/07 11:00,WindPower,4621.52,13264.82
2022/01/07 11:00,Consume,3335.66,9929.16
2022/01/07 12:00,SolarPower,449.11,10378.27
2022/01/07 12:00,HydroPower,3612.94,13991.21
2022/01/07 12:00,WindPower,737.07,14728.28
2022/01/07 12:00,Consume,1966.77,12761.51
2022/01/07 13:00,SolarPower,807.17,13568.68
2022/01/07 13:00,HydroPower,3542.2,17110.88
2022/01/07 13:00,WindPower,1546.17,18657.05
2022/01/07 13:00,Consume,7295.09,11361.96
2022/01/07 14:00,SolarPower,2458.26,13820.22
2022/01/07 14:00,HydroPower,391.01,14211.23
2022/01/07 14:00,WindPower,2375.82,16587.05
2022/01/07 14:00,Consume,14761.7,1825.35
2022/01/07 15:00,SolarPower,4252.6,6077.95
2022/01/07 15:00,HydroPower,3344.11,9422.06
2022/01/07 15:00,WindPower,285.61,9707.67
2022/01/07 15:00,Consume,5300.01,4407.66
2022/01/07 16:00,SolarPower,478.48,4886.14
2022/01/07 16:00,HydroPower,4222.86,9109.0
2022/01/07 16:00,WindPower,2634.94,11743.94
2022/01/07 16:00,Consume,6512.31,5231.63
2022/01/07 17:00,SolarPower,2888.92,8120.55
2022/01/07 17:00,HydroPower,1801.78,9922.33
2022/01/07 17:00,WindPower,815.95,10738.28
2022/01/07 17:00,Consume,3820.31,6917.97
2022/01/07 18:00,SolarPower,243.21,7161.18
2022/01/07 18:00,HydroPower,3375.91,10537.09
2022/01/07 18:00,WindPower,2872.63,13409.72
2022/01/07 18:00,Consume,3367.04,10042.68
2022/01/07 19:00,SolarPower,2980.52,13023.2
2022/01/07 19:00,HydroPower,1267.97,14291.17
2022/01/07 19:00,WindPower,4029.93,18321.1
2022/01/07 19:00,Consume,11861.4,6459.7
2022/01/07 20:00,SolarPower,1862.81,8322.51
2022/01/07 20:00,HydroPower,439.38,8761.89
2022/01/07 20:00,WindPower,3040.48,11802.37
2022/01/07 20:00,Consume,7604.76,4197.61
2022/01/07 21:00,SolarPower,149.77,4347.38
2022/01/07 21:00,HydroPower,1325.64,5673.02
2022/01/07 21:00,WindPower,2503.35,8176.37
2022/01/07 21:00,Consume,4968.39,3207.98
2022/01/07 22:00,SolarPower,651.38,3859.36
2022/01/07 22:00,HydroPower,4381.9,8241.26
2022/01/07 22:00,WindPower,4216.38,12457.64
2022/01/07 22:00,Consume,6495.19,5962.45
2022/01/07 23:00,SolarPower,4571.67,10534.12
2022/01/07 23:00,HydroPower,2588.48,13122.6
2022/01/07 23:00,WindPower,2876.59,15999.19
2022/01/07 23:00,Consume,2235.28,13763.91
2022/01/08 00:00,SolarPower,863.98,14627.89
2022/01/08 00:00,HydroPower,2303.89,16931.78
2022/01/08 00:00,WindPower,2313.1,19244.88
2022/01/08 00:00,Consume,15939.2,3305.68
2022/01/08 01:00,SolarPower,2300.71,5606.39
2022/01/08 01:00,HydroPower,3159.03,8765.42
2022/01/08 01:00,WindPower,509.42,9274.84
2022/01/08 01:00,Consume,709.94,8564.9
2022/01/08 02:00,SolarPower,338.48,8903.38
2022/01/08 02:00,HydroPower,4882.82,13786.2
2022/01/08 02:00,WindPower,3093.86,16880.06
2022/01/08 02:00,Consume,10955.27,5924.79
2022/01/08 03:00,SolarPower,3732.71,9657.5
2022/01/08 03:00,HydroPower,317.7,9975.2
2022/01/08 03:00,WindPower,2259.61,12234.81
2022/01/08 03:00,Consume,10334.05,1900.76
2022/01/08 04:00,SolarPower,2845.11,4745.87
2022/01/08 04:00,HydroPower,2370.09,7115.96
2022/01/08 04:00,WindPower,3776.76,10892.72
2022/01/08 04:00,Consume,7139.08,3753.64
2022/01/08 05:00,SolarPower,4070.35,7823.99
2022/01/08 05:00,HydroPower,4016.57,11840.56
2022/01/08 05:00,WindPower,937.45,12778.01
2022/01/08 05:00,Consume,3618.56,9159.45
2022/01/08 06:00,SolarPower,2779.75,11939.2
2022/01/08 06:00,HydroPower,4655.69,16594.89
2022/01/08 06:00,WindPower,3419.27,20014.16
2022/01/08 06:00,Consume,19329.74,684.42
2022/01/08 07:00,SolarPower,4221.6,4906.02
2022/01/08 07:00,HydroPower,3117.63,8023.65
2022/01/08 07:00,WindPower,1397.93,9421.58
2022/01/08 07:00,Consume,2801.98,6619.6
2022/01/08 08:00,SolarPower,4039.73,10659.33
2022/01/08 08:00,HydroPower,2828.72,13488.05
2022/01/08 08:00,WindPower,1031.66,14519.71
2022/01/08 08:00,Consume,6775.2,7744.51
2022/01/08 09:00,SolarPower,1998.47,9742.98
2022/01/08 09:00,HydroPower,4965.71,14708.69
2022/01/08 09:00,WindPower,2437.74,17146.43
2022/01/08 09:00,Consume,2801.22,14345.21
2022/01/08 10:00,SolarPower,3769.16,18114.37
2022/01/08 10:00,HydroPower,2274.16,20388.53
2022/01/08 10:00,WindPower,425.3,20813.83
2022/01/08 10:00,Consume,3672.67,17141.16
2022/01/08 11:00,SolarPower,2092.2,19233.36
2022/01/08 11:00,HydroPower,1493.18,20726.54
2022/01/08 11:00,WindPower,3.5,20730.04
2022/01/08 11:00,Consume,15878.17,4851.87
2022/01/08 12:00,SolarPower,3619.06,8470.93
2022/01/08 12:00,HydroPower,4504.48,12975.41
2022/01/08 12:00,WindPower,1067.2,14042.61
2022/01/08 12:00,Consume,13552.02,490.59
2022/01/08 13:00,SolarPower,3782.31,4272.9
2022/01/08 13:00,HydroPower,4422.32,8695.22
2022/01/08 13:00,WindPower,3293.66,11988.88
2022/01/08 13:00,Consume,4125.62,7863.26
2022/01/08 14:00,SolarPower,3788.52,11651.78
2022/01/08 14:00,HydroPower,466.61,12118.39
2022/01/08 14:00,WindPower,3598.05,15716.44
2022/01/08 14:00,Consume,4939.39,10777.05
2022/01/08 15:00,SolarPower,3888.95,14666.0
2022/01/08 15:00,HydroPower,1748.11,16414.11
2022/01/08 15:00,WindPower,1119.51,17533.62
2022/01/08 15:00,Consume,5365.06,12168.56
2022/01/08 16:00,SolarPower,1661.27,13829.83
2022/01/08 16:00,HydroPower,452.63,14282.46
2022/01/08 16:00,WindPower,31.04,14313.5
2022/01/08 16:00,Consume,12719.48,1594.02
2022/01/08 17:00,SolarPower,3850.5,5444.52
2022/01/08 17:00,HydroPower,1834.83,7279.35
2022/01/08 17:00,WindPower,4068.41,11347.76
2022/01/08 17:00,Consume,9951.95,1395.81
2022/01/08 18:00,SolarPower,3839.42,5235.23
2022/01/08 18:00,HydroPower,3386.97,8622.2
2022/01/08 18:00,WindPower,4475.0,13097.2
2022/01/08 18:00,Consume,11066.8,2030.4
2022/01/08 19:00,SolarPower,1404.23,3434.63
2022/01/08 19:00,HydroPower,1848.93,5283.56
2022/01/08 19:00,WindPower,1256.94,6540.5
2022/01/08 19:00,Consume,1002.33,5538.17
2022/01/08 20:00,SolarPower,2799.96,8338.13
2022/01/08 20:00,HydroPower,692.28,9030.41
2022/01/08 20:00,WindPower,2724.88,11755.29
2022/01/08 20:00,Consume,8856.42,2898.87
2022/01/08 21:00,SolarPower,2626.03,5524.9
2022/01/08 21:00,HydroPower,1096.76,6621.66
2022/01/08 21:00,WindPower,3881.54,10503.2
2022/01/08 21:00,Consume,1192.52,9310.68
2022/01/08 22:00,SolarPower,22.76,9333.44
2022/01/08 22:00,HydroPower,2153.72,11487.16
2022/01/08 22:00,WindPower,3754.81,15241.97
2022/01/08 22:00,Consume,9921.75,5320.22
2022/01/08 23:00,SolarPower,4284.88,9605.1
2022/01/08 23:00,HydroPower,3672.66,13277.76
2022/01/08 23:00,WindPower,1945.83,15223.59
2022/01/08 23:00,Consume,8273.51,6950.08
2022/01/09 00:00,SolarPower,1643.93,8594.01
2022/01/09 00:00,HydroPower,519.35,9113.36
2022/01/09 00:00,WindPower,3395.34,12508.7
2022/01/09 00:00,Consume,3868.72,8639.98
2022/01/09 01:00,SolarPower,2750.64,11390.62
2022/01/09 01:00,HydroPower,3981.14,15371.76
2022/01/09 01:00,WindPower,3812.02,19183.78
2022/01/09 01:00,Consume,9909.86,9273.92
2022/01/09 02:00,SolarPower,4134.0,13407.92
2022/01/09 02:00,HydroPower,3491.86,16899.78
2022/01/09 02:00,WindPower,454.74,17354.52
2022/01/09 02:00,Consume,15733.03,1621.49
2022/01/09 03:00,SolarPower,1142.94,2764.43
2022/01/09 03:00,HydroPower,1569.59,4334.02
2022/01/09 03:00,WindPower,635.38,4969.4
2022/01/09 03:00,Consume,2952.93,2016.47
2022/01/09 04:00,SolarPower,4440.93,6457.4
2022/01/09 04:00,HydroPower,3515.0,9972.4
2022/01/09 04:00,WindPower,2188.96,12161.36
2022/01/09 04:00,Consume,8531.38,3629.98
2022/01/09 05:00,SolarPower,1366.08,4996.06
2022/01/09 05:00,HydroPower,4019.03,9015.09
2022/01/09 05:00,WindPower,453.39,9468.48
2022/01/09 05:00,Consume,1304.85,8163.63
2022/01/09 06:00,SolarPower,4853.91,13017.54
2022/01/09 06:00,HydroPower,4360.9,17378.44
2022/01/09 06:00,WindPower,291.17,17669.61
2022/01/09 06:00,Consume,5455.94,12213.67
2022/01/09 07:00,SolarPower,94.06,12307.73
2022/01/09 07:00,HydroPower,745.96,13053.69
2022/01/09 07:00,WindPower,504.82,13558.51
2022/01/09 07:00,Consume,2442.45,11116.06
2022/01/09 08:00,SolarPower,717.65,11833.71
2022/01/09 08:00,HydroPower,2061.76,13895.47
2022/01/09 08:00,WindPower,4056.09,17951.56
2022/01/09 08:00,Consume,6968.42,10983.14
2022/01/09 09:00,SolarPower,1952.38,12935.52
2022/01/09 09:00,HydroPower,987.96,13923.48
2022/01/09 09:00,WindPower,2442.37,16365.85
2022/01/09 09:00,Consume,2508.69,13857.16
2022/01/09 10:00,SolarPower,4871.21,18728.37
2022/01/09 10:00,HydroPower,3199.6,21927.97
2022/01/09 10:00,WindPower,2027.62,23955.59
2022/01/09 10:00,Consume,14147.45,9808.14
2022/01/09 11:00,SolarPower,4013.7,13821.84
2022/01/09 11:00,HydroPower,4476.55,18298.39
2022/01/09 11:00,WindPower,3980.19,22278.58
2022/01/09 11:00,Consume,13041.84,9236.74
2022/01/09 12:00,SolarPower,1857.36,11094.1
2022/01/09 12:00,HydroPower,2501.77,13595.87
2022/01/09 12:00,WindPower,1630.8,15226.67
2022/01/09 12:00,Consume,9019.14,6207.53
2022/01/09 13:00,SolarPower,223.16,6430.69
2022/01/09 13:00,HydroPower,2157.75,8588.44
2022/01/09 13:00,WindPower,3858.15,12446.59
2022/01/09 13:00,Consume,5079.48,7367.11
2022/01/09 14:00,SolarPower,4397.76,11764.87
2022/01/09 14:00,HydroPower,691.56,12456.43
2022/01/09 14:00,WindPower,4432.26,16888.69
2022/01/09 14:00,Consume,15660.79,1227.9
2022/01/09 15:00,SolarPower,2061.41,3289.31
2022/01/09 15:00,HydroPower,3119.96,6409.27
2022/01/09 15:00,WindPower,126.07,6535.34
2022/01/09 15:00,Consume,947.75,5587.59
2022/01/09 16:00,SolarPower,2744.03,8331.62
2022/01/09 16:00,HydroPower,1236.55,9568.17
2022/01/09 16:00,WindPower,2971.47,12539.64
2022/01/09 16:00,Consume,6676.48,5863.16
2022/01/09 17:00,SolarPower,169.99,6033.15
2022/01/09 17:00,HydroPower,3229.13,9262.28
2022/01/09 17:00,WindPower,944.16,10206.44
2022/01/09 17:00,Consume,3156.49,7049.95
2022/01/09 18:00,SolarPower,2123.05,9173.0
2022/01/09 18:00,HydroPower,4924.1,14097.1
2022/01/09 18:00,WindPower,3444.14,17541.24
2022/01/09 18:00,Consume,9574.46,7966.78
2022/01/09 19:00,SolarPower,4791.21,12757.99
2022/01/09 19:00,HydroPower,4333.41,17091.4
2022/01/09 19:00,WindPower,4382.21,21473.61
2022/01/09 19:00,Consume,237.96,21235.65
2022/01/09 20:00,SolarPower,1758.62,22994.27
2022/01/09 20:00,HydroPower,3832.82,26827.09
2022/01/09 20:00,WindPower,2727.88,29554.97
2022/01/09 20:00,Consume,24257.27,5297.7
2022/01/09 21:00,SolarPower,2023.9,7321.6
2022/01/09 21:00,HydroPower,2566.66,9888.26
2022/01/09 21:00,WindPower,731.42,10619.68
2022/01/09 21:00,Consume,7596.64,3023.04
2022/01/09 22:00,SolarPower,958.79,3981.83
2022/01/09 22:00,HydroPower,4996.56,8978.39
2022/01/09 22:00,WindPower,839.14,9817.53
2022/01/09 22:00,Consume,5630.49,4187.04
2022/01/09 23:00,SolarPower,590.94,4777.98
2022/01/09 23:00,HydroPower,624.74,5402.72
2022/01/09 23:00,WindPower,2492.05,7894.77
2022/01/09 23:00,Consume,7846.68,48.09
2022/01/10 00:00,SolarPower,553.84,601.93
2022/01/10 00:00,HydroPower,1714.7,2316.63
2022/01/10 00:00,WindPower,1696.63,4013.26
2022/01/10 00:00,Consume,265.19,3748.07
2022/01/10 01:00,SolarPower,361.29,4109.36
2022/01/10 01:00,HydroPower,2685.19,6794.55
2022/01/10 01:00,WindPower,4595.75,11390.3
2022/01/10 01:00,Consume,5953.94,5436.36
2022/01/10 02:00,SolarPower,2211.03,7647.39
2022/01/10 02:00,HydroPower,4570.24,12217.63
2022/01/10 02:00,WindPower,580.05,12797.68
2022/01/10 02:00,Consume,7557.66,5240.02
2022/01/10 03:00,SolarPower,2236.41,7476.43
2022/01/10 03:00,HydroPower,4238.6,11715.03
2022/01/10 03:00,WindPower,2254.01,13969.04
2022/01/10 03:00,Consume,7432.81,6536.23
2022/01/10 04:00,SolarPower,2531.47,9067.7
2022/01/10 04:00,HydroPower,2395.87,11463.57
2022/01/10 04:00,WindPower,2483.9,13947.47
2022/01/10 04:00,Consume,2537.82,11409.65
2022/01/10 05:00,SolarPower,1996.78,13406.43
2022/01/10 05:00,HydroPower,3543.74,16950.17
2022/01/10 05:00,WindPower,4851.43,21801.6
2022/01/10 05:00,Consume,14146.69,7654.91
2022/01/10 06:00,SolarPower,1845.31,9500.22
2022/01/10 06:00,HydroPower,1317.58,10817.8
2022/01/10 06:00,WindPower,2784.78,13602.58
2022/01/10 06:00,Consume,444.18,13158.4
2022/01/10 07:00,SolarPower,3942.32,17100.72
2022/01/10 07:00,HydroPower,3587.11,20687.83
2022/01/10 07:00,WindPower,4703.87,25391.7
2022/01/10 07:00,Consume,23436.86,1954.84
2022/01/10 08:00,SolarPower,4227.99,6182.83
2022/01/10 08:00,HydroPower,909.35,7092.18
2022/01/10 08:00,WindPower,1308.3,8400.48
2022/01/10 08:00,Consume,8275.48,125.0
2022/01/10 09:00,SolarPower,92.85,217.85
2022/01/10 09:00,HydroPower,2944.92,3162.77
2022/01/10 09:00,WindPower,4233.42,7396.19
2022/01/10 09:00,Consume,3844.34,3551.85
2022/01/10 10:00,SolarPower,1312.61,4864.46
2022/01/10 10:00,HydroPower,914.95,5779.41
2022/01/10 10:00,WindPower,3655.6,9435.01
2022/01/10 10:00,Consume,7387.53,2047.48
2022/01/10 11:00,SolarPower,4821.94,6869.42
2022/01/10 11:00,HydroPower,4386.52,11255.94
2022/01/10 11:00,WindPower,3631.71,14887.65
2022/01/10 11:00,Consume,7494.64,7393.01
2022/01/10 12:00,SolarPower,2090.9,9483.91
2022/01/10 12:00,HydroPower,882.64,10366.55
2022/01/10 12:00,WindPower,4829.07,15195.62
2022/01/10 12:00,Consume,2154.32,13041.3
2022/01/10 13:00,SolarPower,552.14,13593.44
2022/01/10 13:00,HydroPower,1316.26,14909.7
2022/01/10 13:00,WindPower,4652.59,19562.29
2022/01/10 13:00,Consume,12312.06,7250.23
2022/01/10 14:00,SolarPower,305.64,7555.87
2022/01/10 14:00,HydroPower,3915.65,11471.52
2022/01/10 14:00,WindPower,426.79,11898.31
2022/01/10 14:00,Consume,8663.92,3234.39
2022/01/10 15:00,SolarPower,3018.87,6253.26
2022/01/10 15:00,HydroPower,436.24,6689.5
2022/01/10 15:00,WindPower,196.67,6886.17
2022/01/10 15:00,Consume,5147.53,1738.64
2022/01/10 16:00,SolarPower,515.33,2253.97
2022/01/10 16:00,HydroPower,647.4,2901.37
2022/01/10 16:00,WindPower,4799.43,7700.8
2022/01/10 16:00,Consume,4684.97,3015.83
2022/01/10 17:00,SolarPower,3592.22,6608.05
2022/01/10 17:00,HydroPower,4035.19,10643.24
2022/01/10 17:00,WindPower,3567.47,14210.71
2022/01/10 17:00,Consume,9596.3,4614.41
2022/01/10 18:00,SolarPower,138.23,4752.64
2022/01/10 18:00,HydroPower,3902.16,8654.8
2022/01/10 18:00,WindPower,4090.06,12744.86
2022/01/10 18:00,Consume,3412.15,9332.71
2022/01/10 19:00,SolarPower,2129.09,11461.8
2022/01/10 19:00,HydroPower,108.68,11570.48
2022/01/10 19:00,WindPower,3255.58,14826.06
2022/01/10 19:00,Consume,7111.68,7714.38
2022/01/10 20:00,SolarPower,4647.19,12361.57
2022/01/10 20:00,HydroPower,101.69,12463.26
2022/01/10 20:00,WindPower,1535.22,13998.48
2022/01/10 20:00,Consume,12519.85,1478.63
2022/01/10 21:00,SolarPower,4728.95,6207.58
2022/01/10 21:00,HydroPower,276.39,6483.97
2022/01/10 21:00,WindPower,2799.69,9283.66
2022/01/10 21:00,Consume,8746.24,537.42
2022/01/10 22:00,SolarPower,3667.79,4205.21
2022/01/10 22:00,HydroPower,4934.83,9140.04
2022/01/10 22:00,WindPower,3462.63,12602.67
2022/01/10 22:00,Consume,5436.83,7165.84
2022/01/10 23:00,SolarPower,2179.67,9345.51
2022/01/10 23:00,HydroPower,1632.66,10978.17
2022/01/10 23:00,WindPower,2796.34,13774.51
2022/01/10 23:00,Consume,13456.41,318.1
2022/01/11 00:00,SolarPower,982.13,1300.23
2022/01/11 00:00,HydroPower,1196.5,2496.73
2022/01/11 00:00,WindPower,3489.28,5986.01
2022/01/11 00:00,Consume,4611.91,1374.1
2022/01/11 01:00,SolarPower,3649.29,5023.39
2022/01/11 01:00,HydroPower,3004.67,8028.06
2022/01/11 01:00,WindPower,4559.87,12587.93
2022/01/11 01:00,Consume,12265.63,322.3
2022/01/11 02:00,SolarPower,1235.98,1558.28
2022/01/11 02:00,HydroPower,2849.44,4407.72
2022/01/11 02:00,WindPower,2492.22,6899.94
2022/01/11 02:00,Consume,1459.22,5440.72
2022/01/11 03:00,SolarPower,2042.78,7483.5
2022/01/11 03:00,HydroPower,2534.85,10018.35
2022/01/11 03:00,WindPower,4054.69,14073.04
2022/01/11 03:00,Consume,10800.98,3272.06
2022/01/11 04:00,SolarPower,108.09,3380.15
2022/01/11 04:00,HydroPower,1594.33,4974.48
2022/01/11 04:00,WindPower,650.46,5624.94
2022/01/11 04:00,Consume,180.48,5444.46
2022/01/11 05:00,SolarPower,4926.08,10370.54
2022/01/11 05:00,HydroPower,368.99,10739.53
2022/01/11 05:00,WindPower,231.77,10971.3
2022/01/11 05:00,Consume,7803.96,3167.34
2022/01/11 06:00,SolarPower,4720.95,7888.29
2022/01/11 06:00,HydroPower,562.74,8451.03
2022/01/11 06:00,WindPower,4015.18,12466.21
2022/01/11 06:00,Consume,5918.69,6547.52
2022/01/11 07:00,SolarPower,2515.52,9063.04
2022/01/11 07:00,HydroPower,4042.67,13105.71
2022/01/11 07:00,WindPower,2649.03,15754.74
2022/01/11 07:00,Consume,8119.61,7635.13
2022/01/11 08:00,SolarPower,1960.23,9595.36
2022/01/11 08:00,HydroPower,1982.03,11577.39
2022/01/11 08:00,WindPower,2379.37,13956.76
2022/01/11 08:00,Consume,11758.27,2198.49
2022/01/11 09:00,SolarPower,29.52,2228.01
2022/01/11 09:00,HydroPower,1201.79,3429.8
2022/01/11 09:00,WindPower,1435.26,4865.06
2022/01/11 09:00,Consume,321.93,4543.13
2022/01/11 10:00,SolarPower,588.74,5131.87
2022/01/11 10:00,HydroPower,2087.35,7219.22
2022/01/11 10:00,WindPower,11.65,7230.87
2022/01/11 10:00,Consume,3008.02,4222.85
2022/01/11 11:00,SolarPower,1880.52,6103.37
2022/01/11 11:00,HydroPower,1661.16,7764.53
2022/01/11 11:00,WindPower,2680.12,10444.65
2022/01/11 11:00,Consume,2846.31,7598.34
2022/01/11 12:00,SolarPower,1302.22,8900.56
2022/01/11 12:00,HydroPower,2903.51,11804.07
2022/01/11 12:00,WindPower,4151.48,15955.55
2022/01/11 12:00,Consume,11132.89,4822.66
2022/01/11 13:00,SolarPower,2612.81,7435.47
2022/01/11 13:00,HydroPower,2535.19,9970.66
2022/01/11 13:00,WindPower,4456.39,14427.05
2022/01/11 13:00,Consume,11305.85,3121.2
2022/01/11 14:00,SolarPower,1943.38,5064.58
2022/01/11 14:00,HydroPower,1735.48,6800.06
2022/01/11 14:00,WindPower,2192.87,8992.93
2022/01/11 14:00,Consume,6001.91,2991.02
